Year,Ticker,Beta_t,Vol_t,EoverP_t,DoverP_t,Beta_t1,RealisedReturn_t1
2013,T,0.7269797016898257,"Ticker
T    0.146667
dtype: float64","Ticker
T    0.141409
Name: 2013-12-31 00:00:00, dtype: float64","Ticker
T    0.156157
Name: 2013-12-31 00:00:00, dtype: float64",0.5871725053635022,"Ticker
T    0.023933
dtype: float64"
2013,UNH,0.8467311658449244,"Ticker
UNH    0.20762
dtype: float64","Ticker
UNH    0.376898
Name: 2013-12-31 00:00:00, dtype: float64","Ticker
UNH    0.016604
Name: 2013-12-31 00:00:00, dtype: float64",1.005110674876919,"Ticker
UNH    0.364561
dtype: float64"
2013,V,1.0756823390345418,"Ticker
V    0.212219
dtype: float64","Ticker
V    0.193392
Name: 2013-12-31 00:00:00, dtype: float64","Ticker
V    0.006768
Name: 2013-12-31 00:00:00, dtype: float64",1.2137367502253396,"Ticker
V    0.186358
dtype: float64"
2013,WFC,1.042385628848318,"Ticker
WFC    0.156439
dtype: float64","Ticker
WFC    0.169555
Name: 2013-12-31 00:00:00, dtype: float64","Ticker
WFC    0.03507
Name: 2013-12-31 00:00:00, dtype: float64",0.9753710895107038,"Ticker
WFC    0.24108
dtype: float64"
2013,WMT,0.5022476406926759,"Ticker
WMT    0.121857
dtype: float64","Ticker
WMT    0.112276
Name: 2013-12-31 00:00:00, dtype: float64","Ticker
WMT    0.030068
Name: 2013-12-31 00:00:00, dtype: float64",0.5564471186497056,"Ticker
WMT    0.118709
dtype: float64"
2013,XOM,0.7981332009314501,"Ticker
XOM    0.128129
dtype: float64","Ticker
XOM    0.120618
Name: 2013-12-31 00:00:00, dtype: float64","Ticker
XOM    0.039353
Name: 2013-12-31 00:00:00, dtype: float64",0.9614865048277924,"Ticker
XOM   -0.060559
dtype: float64"
2014,AAPL,0.846724760301886,"Ticker
AAPL    0.216014
dtype: float64","Ticker
AAPL    0.262215
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
AAPL    0.018817
Name: 2014-12-31 00:00:00, dtype: float64",1.1514810807265847,"Ticker
AAPL   -0.030137
dtype: float64"
2014,AMZN,1.4789526031490488,"Ticker
AMZN    0.322208
dtype: float64","Ticker
AMZN    0.395038
Name: 2014-12-31 00:00:00, dtype: float64",,1.1295903012365438,"Ticker
AMZN    1.177831
dtype: float64"
2014,BAC,1.2010409928562724,"Ticker
BAC    0.213737
dtype: float64","Ticker
BAC    0.2321
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
BAC    0.008314
Name: 2014-12-31 00:00:00, dtype: float64",1.2572632702962128,"Ticker
BAC   -0.047758
dtype: float64"
2014,BRK-A,0.849882051569026,"Ticker
BRK-A    0.129677
dtype: float64","Ticker
BRK-A    0.249004
Name: 2014-12-31 00:00:00, dtype: float64",,0.8670404777201408,"Ticker
BRK-A   -0.124779
dtype: float64"
2014,BRK-B,0.9112322585869297,"Ticker
BRK-B    0.134484
dtype: float64","Ticker
BRK-B    0.249684
Name: 2014-12-31 00:00:00, dtype: float64",,0.9797648150607965,"Ticker
BRK-B   -0.120613
dtype: float64"
2014,CMCSA,1.073741590086522,"Ticker
CMCSA    0.185966
dtype: float64","Ticker
CMCSA    0.176831
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
CMCSA    0.0147
Name: 2014-12-31 00:00:00, dtype: float64",0.9866751368096222,"Ticker
CMCSA   -0.01079
dtype: float64"
2014,CSCO,0.860498034495847,"Ticker
CSCO    0.167596
dtype: float64","Ticker
CSCO    0.122075
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
CSCO    0.036872
Name: 2014-12-31 00:00:00, dtype: float64",1.0869152400766895,"Ticker
CSCO    0.006195
dtype: float64"
2014,CVX,0.9773625137394022,"Ticker
CVX    0.180906
dtype: float64","Ticker
CVX    0.122328
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
CVX    0.058857
Name: 2014-12-31 00:00:00, dtype: float64",1.2042056753983146,"Ticker
CVX   -0.161706
dtype: float64"
2014,DIS,1.1955791815435892,"Ticker
DIS    0.176953
dtype: float64","Ticker
DIS    0.056392
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
DIS    0.013262
Name: 2014-12-31 00:00:00, dtype: float64",0.9142734575065712,"Ticker
DIS    0.129299
dtype: float64"
2014,FB,,,,,,
2014,GE,1.0140760544632246,"Ticker
GE    0.150233
dtype: float64","Ticker
GE    0.061058
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
GE    0.041077
Name: 2014-12-31 00:00:00, dtype: float64",0.9977440269636797,"Ticker
GE    0.275296
dtype: float64"
2014,GILD,1.3232071988241578,"Ticker
GILD    0.331345
dtype: float64","Ticker
GILD    0.071205
Name: 2014-12-31 00:00:00, dtype: float64",,1.1915011868551681,"Ticker
GILD    0.086321
dtype: float64"
2014,GOOG,1.2985754537457677,"Ticker
GOOG    0.21201
dtype: float64","Ticker
GOOG    0.342594
Name: 2014-12-31 00:00:00, dtype: float64",,1.0844060701116214,"Ticker
GOOG    0.445599
dtype: float64"
2014,GOOGL,1.3079955801591296,"Ticker
GOOGL    0.212725
dtype: float64","Ticker
GOOGL    0.339307
Name: 2014-12-31 00:00:00, dtype: float64",,1.0657587237690072,"Ticker
GOOGL    0.466118
dtype: float64"
2014,HD,0.833952925283271,"Ticker
HD    0.166226
dtype: float64","Ticker
HD    0.178353
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
HD    0.022763
Name: 2014-12-31 00:00:00, dtype: float64",1.0058842445073668,"Ticker
HD    0.28524
dtype: float64"
2014,INTC,1.0639695612731215,"Ticker
INTC    0.221803
dtype: float64","Ticker
INTC   -0.160904
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
INTC    0.032324
Name: 2014-12-31 00:00:00, dtype: float64",1.004110636814733,"Ticker
INTC   -0.02214
dtype: float64"
2014,JNJ,0.8840853589704282,"Ticker
JNJ    0.145478
dtype: float64","Ticker
JNJ    0.115183
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
JNJ    0.035362
Name: 2014-12-31 00:00:00, dtype: float64",0.8309021830737483,"Ticker
JNJ    0.011422
dtype: float64"
2014,JPM,1.1620429404268307,"Ticker
JPM    0.17838
dtype: float64","Ticker
JPM    0.434169
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
JPM    0.033234
Name: 2014-12-31 00:00:00, dtype: float64",1.2218906088352226,"Ticker
JPM    0.083726
dtype: float64"
2014,KO,0.4603284037392309,"Ticker
KO    0.149146
dtype: float64","Ticker
KO    0.081652
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
KO    0.040006
Name: 2014-12-31 00:00:00, dtype: float64",0.650919402070618,"Ticker
KO    0.051398
dtype: float64"
2014,MRK,0.8354911028526468,"Ticker
MRK    0.190809
dtype: float64","Ticker
MRK    0.173722
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
MRK    0.042646
Name: 2014-12-31 00:00:00, dtype: float64",1.0093538814573033,"Ticker
MRK   -0.03888
dtype: float64"
2014,MSFT,0.9760532881582648,"Ticker
MSFT    0.190013
dtype: float64","Ticker
MSFT    0.32567
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
MSFT    0.028943
Name: 2014-12-31 00:00:00, dtype: float64",1.2457613948495343,"Ticker
MSFT    0.226919
dtype: float64"
2014,ORCL,1.1533153321893708,"Ticker
ORCL    0.203282
dtype: float64","Ticker
ORCL    0.111044
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
ORCL    0.012541
Name: 2014-12-31 00:00:00, dtype: float64",1.037388505822977,"Ticker
ORCL   -0.17631
dtype: float64"
2014,PEP,0.5739653206267585,"Ticker
PEP    0.128728
dtype: float64","Ticker
PEP    0.097049
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
PEP    0.036151
Name: 2014-12-31 00:00:00, dtype: float64",0.7673005924389618,"Ticker
PEP    0.087485
dtype: float64"
2014,PFE,0.8665203887818714,"Ticker
PFE    0.160807
dtype: float64","Ticker
PFE    0.071744
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
PFE    0.051298
Name: 2014-12-31 00:00:00, dtype: float64",0.933193546922634,"Ticker
PFE    0.07088
dtype: float64"
2014,PG,0.42492989975005857,"Ticker
PG    0.116797
dtype: float64","Ticker
PG    0.092748
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
PG    0.037305
Name: 2014-12-31 00:00:00, dtype: float64",0.7635127811777801,"Ticker
PG   -0.099696
dtype: float64"
2014,T,0.5871756739622005,"Ticker
T    0.14302
dtype: float64","Ticker
T    0.138104
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
T    0.155896
Name: 2014-12-31 00:00:00, dtype: float64",0.7301694870327633,"Ticker
T    0.103144
dtype: float64"
2014,UNH,1.005114204286827,"Ticker
UNH    0.18761
dtype: float64","Ticker
UNH    0.276204
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
UNH    0.016251
Name: 2014-12-31 00:00:00, dtype: float64",1.0380051287629082,"Ticker
UNH    0.182713
dtype: float64"
2014,V,1.2137376236725952,"Ticker
V    0.212608
dtype: float64","Ticker
V    0.163013
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
V    0.006895
Name: 2014-12-31 00:00:00, dtype: float64",1.0513843167928965,"Ticker
V    0.191374
dtype: float64"
2014,VZ,0.611092954485625,"Ticker
VZ    0.147666
dtype: float64","Ticker
VZ    0.153499
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
VZ    0.078211
Name: 2014-12-31 00:00:00, dtype: float64",0.7389705230811792,"Ticker
VZ    0.036198
dtype: float64"
2014,WFC,0.9753706541532267,"Ticker
WFC    0.14016
dtype: float64","Ticker
WFC    0.136619
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
WFC    0.033172
Name: 2014-12-31 00:00:00, dtype: float64",1.1027542230573941,"Ticker
WFC    0.018421
dtype: float64"
2014,WMT,0.5564463368089164,"Ticker
WMT    0.132978
dtype: float64","Ticker
WMT    0.100362
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
WMT    0.02745
Name: 2014-12-31 00:00:00, dtype: float64",0.7333618162440059,"Ticker
WMT   -0.266366
dtype: float64"
2014,XOM,0.9614863076496591,"Ticker
XOM    0.164489
dtype: float64","Ticker
XOM    0.128393
Name: 2014-12-31 00:00:00, dtype: float64","Ticker
XOM    0.045976
Name: 2014-12-31 00:00:00, dtype: float64",1.0647155273198086,"Ticker
XOM   -0.127918
dtype: float64"
2015,AAPL,1.1514801781993367,"Ticker
AAPL    0.267202
dtype: float64","Ticker
AAPL    0.270363
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
AAPL    0.021339
Name: 2015-12-31 00:00:00, dtype: float64",1.0235925707569784,"Ticker
AAPL    0.124804
dtype: float64"
2015,AMZN,1.1295903012365438,"Ticker
AMZN    0.335578
dtype: float64","Ticker
AMZN    0.18139
Name: 2015-12-31 00:00:00, dtype: float64",,1.069900188746287,"Ticker
AMZN    0.109456
dtype: float64"
2015,BAC,1.2572609286457037,"Ticker
BAC    0.256753
dtype: float64","Ticker
BAC    0.243741
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
BAC    0.014552
Name: 2015-12-31 00:00:00, dtype: float64",1.7465920743645882,"Ticker
BAC    0.333684
dtype: float64"
2015,BRK-A,0.8670404777201408,"Ticker
BRK-A    0.160684
dtype: float64","Ticker
BRK-A    0.284504
Name: 2015-12-31 00:00:00, dtype: float64",,0.8129059322793758,"Ticker
BRK-A    0.234181
dtype: float64"
2015,BRK-B,0.9797648150607965,"Ticker
BRK-B    0.172647
dtype: float64","Ticker
BRK-B    0.283929
Name: 2015-12-31 00:00:00, dtype: float64",,0.8979047470299059,"Ticker
BRK-B    0.234323
dtype: float64"
2015,CMCSA,0.9866751846936817,"Ticker
CMCSA    0.206274
dtype: float64","Ticker
CMCSA    0.17876
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
CMCSA    0.021464
Name: 2015-12-31 00:00:00, dtype: float64",0.7691899968850108,"Ticker
CMCSA    0.249867
dtype: float64"
2015,CSCO,1.0869124701548127,"Ticker
CSCO    0.232256
dtype: float64","Ticker
CSCO    0.121323
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
CSCO    0.040606
Name: 2015-12-31 00:00:00, dtype: float64",1.0393006873494763,"Ticker
CSCO    0.151337
dtype: float64"
2015,CVX,1.2042065442852299,"Ticker
CVX    0.273999
dtype: float64","Ticker
CVX    0.145925
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
CVX    0.071378
Name: 2015-12-31 00:00:00, dtype: float64",1.151961754554887,"Ticker
CVX    0.366614
dtype: float64"
2015,DIS,0.9142745268537833,"Ticker
DIS    0.225773
dtype: float64","Ticker
DIS    0.049935
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
DIS    0.01399
Name: 2015-12-31 00:00:00, dtype: float64",0.8629609952596885,"Ticker
DIS    0.00672
dtype: float64"
2015,FB,,,,,,
2015,GE,0.9977408909141666,"Ticker
GE    0.222147
dtype: float64","Ticker
GE    0.047877
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
GE    0.033296
Name: 2015-12-31 00:00:00, dtype: float64",0.9955299450434719,"Ticker
GE    0.04617
dtype: float64"
2015,GILD,1.1914993605556943,"Ticker
GILD    0.279949
dtype: float64","Ticker
GILD    0.065547
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
GILD    0.017764
Name: 2015-12-31 00:00:00, dtype: float64",0.9161070971596416,"Ticker
GILD   -0.275945
dtype: float64"
2015,GOOG,1.0844058193466144,"Ticker
GOOG    0.295
dtype: float64","Ticker
GOOG    0.236991
Name: 2015-12-31 00:00:00, dtype: float64",,0.9438109152870132,"Ticker
GOOG    0.017051
dtype: float64"
2015,GOOGL,1.0657592280415278,"Ticker
GOOGL    0.28854
dtype: float64","Ticker
GOOGL    0.231432
Name: 2015-12-31 00:00:00, dtype: float64",,0.958839843686622,"Ticker
GOOGL    0.01856
dtype: float64"
2015,HD,1.0058798824586488,"Ticker
HD    0.201541
dtype: float64","Ticker
HD    0.13877
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
HD    0.022233
Name: 2015-12-31 00:00:00, dtype: float64",0.9189301968160584,"Ticker
HD    0.035415
dtype: float64"
2015,INTC,1.0041080857051683,"Ticker
INTC    0.244321
dtype: float64","Ticker
INTC   -0.164547
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
INTC    0.03526
Name: 2015-12-31 00:00:00, dtype: float64",1.2577594315728,"Ticker
INTC    0.087564
dtype: float64"
2015,JNJ,0.83090445998243,"Ticker
JNJ    0.163688
dtype: float64","Ticker
JNJ    0.113882
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
JNJ    0.037369
Name: 2015-12-31 00:00:00, dtype: float64",0.5402394320712373,"Ticker
JNJ    0.153292
dtype: float64"
2015,JPM,1.2218910303152004,"Ticker
JPM    0.222287
dtype: float64","Ticker
JPM    0.400626
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
JPM    0.033025
Name: 2015-12-31 00:00:00, dtype: float64",1.4405658953944906,"Ticker
JPM    0.345363
dtype: float64"
2015,KO,0.6509183812977595,"Ticker
KO    0.143582
dtype: float64","Ticker
KO    0.07766
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
KO    0.041169
Name: 2015-12-31 00:00:00, dtype: float64",0.5603297823866751,"Ticker
KO   -0.003571
dtype: float64"
2015,MRK,1.0093529168288293,"Ticker
MRK    0.218509
dtype: float64","Ticker
MRK    0.18075
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
MRK    0.045374
Name: 2015-12-31 00:00:00, dtype: float64",0.8767529366800926,"Ticker
MRK    0.150541
dtype: float64"
2015,MSFT,1.2457610492606999,"Ticker
MSFT    0.282003
dtype: float64","Ticker
MSFT    0.265437
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
MSFT    0.026462
Name: 2015-12-31 00:00:00, dtype: float64",1.2312053922440878,"Ticker
MSFT    0.150777
dtype: float64"
2015,ORCL,1.0373902724071857,"Ticker
ORCL    0.214659
dtype: float64","Ticker
ORCL    0.134813
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
ORCL    0.018081
Name: 2015-12-31 00:00:00, dtype: float64",1.0713038816795022,"Ticker
ORCL    0.068866
dtype: float64"
2015,PEP,0.7672983562004335,"Ticker
PEP    0.153877
dtype: float64","Ticker
PEP    0.089242
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
PEP    0.036274
Name: 2015-12-31 00:00:00, dtype: float64",0.5323282875186415,"Ticker
PEP    0.07796
dtype: float64"
2015,PFE,0.9331927391539532,"Ticker
PFE    0.200131
dtype: float64","Ticker
PFE    0.066996
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
PFE    0.051588
Name: 2015-12-31 00:00:00, dtype: float64",0.707775169503992,"Ticker
PFE    0.044249
dtype: float64"
2015,PG,0.7635105884635227,"Ticker
PG    0.160105
dtype: float64","Ticker
PG    0.103018
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
PG    0.043055
Name: 2015-12-31 00:00:00, dtype: float64",0.553988189400732,"Ticker
PG    0.093603
dtype: float64"
2015,T,0.7301671018226142,"Ticker
T    0.157611
dtype: float64","Ticker
T    0.125191
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
T    0.144392
Name: 2015-12-31 00:00:00, dtype: float64",0.48483501390167877,"Ticker
T    0.319933
dtype: float64"
2015,UNH,1.0380045457691305,"Ticker
UNH    0.25367
dtype: float64","Ticker
UNH    0.233535
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
UNH    0.018337
Name: 2015-12-31 00:00:00, dtype: float64",0.8331842991023717,"Ticker
UNH    0.384083
dtype: float64"
2015,V,1.0513875681289029,"Ticker
V    0.220681
dtype: float64","Ticker
V    0.136828
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
V    0.00689
Name: 2015-12-31 00:00:00, dtype: float64",1.1859587471593454,"Ticker
V    0.013711
dtype: float64"
2015,VZ,0.7389725268739784,"Ticker
VZ    0.157621
dtype: float64","Ticker
VZ    0.148137
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
VZ    0.078124
Name: 2015-12-31 00:00:00, dtype: float64",0.5742479626343618,"Ticker
VZ    0.206995
dtype: float64"
2015,WFC,1.1027551721284348,"Ticker
WFC    0.199243
dtype: float64","Ticker
WFC    0.134148
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
WFC    0.035588
Name: 2015-12-31 00:00:00, dtype: float64",1.2284229070548658,"Ticker
WFC    0.04638
dtype: float64"
2015,WMT,0.7333613299432259,"Ticker
WMT    0.206682
dtype: float64","Ticker
WMT    0.136802
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
WMT    0.038195
Name: 2015-12-31 00:00:00, dtype: float64",0.4868846041772112,"Ticker
WMT    0.160313
dtype: float64"
2015,XOM,1.064718769806542,"Ticker
XOM    0.225013
dtype: float64","Ticker
XOM    0.147226
Name: 2015-12-31 00:00:00, dtype: float64","Ticker
XOM    0.056235
Name: 2015-12-31 00:00:00, dtype: float64",0.8572912516107827,"Ticker
XOM    0.198821
dtype: float64"
2016,AAPL,1.0235898913471468,"Ticker
AAPL    0.233383
dtype: float64","Ticker
AAPL    0.240365
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
AAPL    0.02084
Name: 2016-12-30 00:00:00, dtype: float64",1.3582446687372722,"Ticker
AAPL    0.484644
dtype: float64"
2016,AMZN,1.069900188746287,"Ticker
AMZN    0.291234
dtype: float64","Ticker
AMZN    0.163495
Name: 2016-12-30 00:00:00, dtype: float64",,1.308308232340094,"Ticker
AMZN    0.559564
dtype: float64"
2016,BAC,1.746593768519472,"Ticker
BAC    0.320899
dtype: float64","Ticker
BAC    0.182758
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
BAC    0.013639
Name: 2016-12-30 00:00:00, dtype: float64",1.9388407432006483,"Ticker
BAC    0.356852
dtype: float64"
2016,BRK-A,0.8129059322793758,"Ticker
BRK-A    0.140577
dtype: float64","Ticker
BRK-A    0.23052
Name: 2016-12-30 00:00:00, dtype: float64",,0.9820204320691253,"Ticker
BRK-A    0.219068
dtype: float64"
2016,BRK-B,0.8979047470299059,"Ticker
BRK-B    0.14837
dtype: float64","Ticker
BRK-B    0.230028
Name: 2016-12-30 00:00:00, dtype: float64",,1.0725740521037372,"Ticker
BRK-B    0.216223
dtype: float64"
2016,CMCSA,0.7691927116122553,"Ticker
CMCSA    0.17033
dtype: float64","Ticker
CMCSA    0.143023
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
CMCSA    0.023779
Name: 2016-12-30 00:00:00, dtype: float64",0.9310565673011704,"Ticker
CMCSA    0.174567
dtype: float64"
2016,CSCO,1.0393014183997393,"Ticker
CSCO    0.214821
dtype: float64","Ticker
CSCO    0.105376
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
CSCO    0.04258
Name: 2016-12-30 00:00:00, dtype: float64",1.1938679380899913,"Ticker
CSCO    0.312683
dtype: float64"
2016,CVX,1.1519620406456723,"Ticker
CVX    0.23547
dtype: float64","Ticker
CVX    0.106779
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
CVX    0.052352
Name: 2016-12-30 00:00:00, dtype: float64",0.5778962074104376,"Ticker
CVX    0.105896
dtype: float64"
2016,DIS,0.8629601815031154,"Ticker
DIS    0.170066
dtype: float64","Ticker
DIS    0.049602
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
DIS    0.015114
Name: 2016-12-30 00:00:00, dtype: float64",0.4650801678894192,"Ticker
DIS    0.047602
dtype: float64"
2016,FB,,,,,,
2016,GE,0.9955305895533556,"Ticker
GE    0.171039
dtype: float64","Ticker
GE    0.045765
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
GE    0.032172
Name: 2016-12-30 00:00:00, dtype: float64",0.8676517703642397,"Ticker
GE   -0.429162
dtype: float64"
2016,GOOG,0.9438119014723825,"Ticker
GOOG    0.198484
dtype: float64","Ticker
GOOG    0.233018
Name: 2016-12-30 00:00:00, dtype: float64",,1.241362643702741,"Ticker
GOOG    0.355756
dtype: float64"
2016,GOOGL,0.9588394827719484,"Ticker
GOOGL    0.199755
dtype: float64","Ticker
GOOGL    0.227215
Name: 2016-12-30 00:00:00, dtype: float64",,1.2035819845285995,"Ticker
GOOGL    0.329295
dtype: float64"
2016,HD,0.9189302583742583,"Ticker
HD    0.186923
dtype: float64","Ticker
HD    0.134024
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
HD    0.025112
Name: 2016-12-30 00:00:00, dtype: float64",0.629290395455048,"Ticker
HD    0.446128
dtype: float64"
2016,INTC,1.25776292791454,"Ticker
INTC    0.224383
dtype: float64","Ticker
INTC   -0.151298
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
INTC    0.035123
Name: 2016-12-30 00:00:00, dtype: float64",1.155529102429197,"Ticker
INTC    0.308702
dtype: float64"
2016,JNJ,0.5402391506196316,"Ticker
JNJ    0.132981
dtype: float64","Ticker
JNJ    0.098745
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
JNJ    0.034599
Name: 2016-12-30 00:00:00, dtype: float64",0.5148930631560953,"Ticker
JNJ    0.244253
dtype: float64"
2016,JPM,1.4405664193299594,"Ticker
JPM    0.244589
dtype: float64","Ticker
JPM    0.297783
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
JPM    0.026885
Name: 2016-12-30 00:00:00, dtype: float64",1.462774550317296,"Ticker
JPM    0.267587
dtype: float64"
2016,KO,0.560331601311909,"Ticker
KO    0.141333
dtype: float64","Ticker
KO    0.077939
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
KO    0.043821
Name: 2016-12-30 00:00:00, dtype: float64",0.1510772179310848,"Ticker
KO    0.143821
dtype: float64"
2016,MA,1.1541902644989932,"Ticker
MA    0.206988
dtype: float64","Ticker
MA    0.145409
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
MA    0.007733
Name: 2016-12-30 00:00:00, dtype: float64",1.224411648752192,"Ticker
MA    0.476856
dtype: float64"
2016,MRK,0.8767498943194802,"Ticker
MRK    0.209705
dtype: float64","Ticker
MRK    0.1571
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
MRK    0.040309
Name: 2016-12-30 00:00:00, dtype: float64",0.5117642825685059,"Ticker
MRK   -0.014865
dtype: float64"
2016,MSFT,1.2312042989982925,"Ticker
MSFT    0.226549
dtype: float64","Ticker
MSFT    0.230659
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
MSFT    0.026203
Name: 2016-12-30 00:00:00, dtype: float64",1.2862717633023155,"Ticker
MSFT    0.407306
dtype: float64"
2016,ORCL,1.0713036029331937,"Ticker
ORCL    0.190601
dtype: float64","Ticker
ORCL    0.126127
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
ORCL    0.017806
Name: 2016-12-30 00:00:00, dtype: float64",0.7318763320734735,"Ticker
ORCL    0.249368
dtype: float64"
2016,PEP,0.5323272722470725,"Ticker
PEP    0.134386
dtype: float64","Ticker
PEP    0.082788
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
PEP    0.036061
Name: 2016-12-30 00:00:00, dtype: float64",0.3209135059247332,"Ticker
PEP    0.178181
dtype: float64"
2016,PFE,0.7077738376395452,"Ticker
PFE    0.186772
dtype: float64","Ticker
PFE    0.064157
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
PFE    0.05293
Name: 2016-12-30 00:00:00, dtype: float64",0.5789958071347203,"Ticker
PFE    0.159018
dtype: float64"
2016,PG,0.5539869441712175,"Ticker
PG    0.14175
dtype: float64","Ticker
PG    0.094201
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
PG    0.039968
Name: 2016-12-30 00:00:00, dtype: float64",0.3368603798582948,"Ticker
PG    0.126953
dtype: float64"
2016,T,0.484835519890924,"Ticker
T    0.144922
dtype: float64","Ticker
T    0.094847
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
T    0.111721
Name: 2016-12-30 00:00:00, dtype: float64",0.6888223743421844,"Ticker
T   -0.024619
dtype: float64"
2016,UNH,0.8331844292742551,"Ticker
UNH    0.189489
dtype: float64","Ticker
UNH    0.168729
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
UNH    0.016781
Name: 2016-12-30 00:00:00, dtype: float64",0.8573233107689279,"Ticker
UNH    0.398349
dtype: float64"
2016,V,1.18596211165268,"Ticker
V    0.213304
dtype: float64","Ticker
V    0.134977
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
V    0.007952
Name: 2016-12-30 00:00:00, dtype: float64",1.039868826876563,"Ticker
V    0.471765
dtype: float64"
2016,VZ,0.5742475568510518,"Ticker
VZ    0.159464
dtype: float64","Ticker
VZ    0.122732
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
VZ    0.066421
Name: 2016-12-30 00:00:00, dtype: float64",0.5524695111760639,"Ticker
VZ    0.039755
dtype: float64"
2016,WFC,1.228421901710939,"Ticker
WFC    0.236211
dtype: float64","Ticker
WFC    0.128202
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
WFC    0.034933
Name: 2016-12-30 00:00:00, dtype: float64",1.4601308416460415,"Ticker
WFC    0.132105
dtype: float64"
2016,WMT,0.48688350717132006,"Ticker
WMT    0.192625
dtype: float64","Ticker
WMT    0.117901
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
WMT    0.03359
Name: 2016-12-30 00:00:00, dtype: float64",0.5119040444452575,"Ticker
WMT    0.465607
dtype: float64"
2016,XOM,0.8572905072586474,"Ticker
XOM    0.191103
dtype: float64","Ticker
XOM    0.122809
Name: 2016-12-30 00:00:00, dtype: float64","Ticker
XOM    0.048537
Name: 2016-12-30 00:00:00, dtype: float64",0.5720286376074667,"Ticker
XOM   -0.038069
dtype: float64"
